obs_start,obs_end,length,iteration,distribution
5503891,5503891,1,76,unif
65197,65197,1,76,unif
4907216,4907216,1,76,unif
7271881,7271881,1,76,unif
8939841,8939841,1,76,unif
3033177,3033177,1,76,unif
668237,668237,1,76,unif
8149968,8149968,1,76,unif
573030,573030,1,76,unif
4714378,4714378,1,76,unif
3074903,3074903,1,76,unif
7313988,7313988,1,76,unif
7770384,7770384,1,76,unif
4860291,4860291,1,76,unif
7322052,7322052,1,76,unif
9669803,9669803,1,76,unif
2940402,2940402,1,76,unif
2274589,2274589,1,76,unif
1514881,1514881,1,76,unif
4170263,4170263,1,76,unif
4645719,4645719,1,76,unif
2871757,2871757,1,76,unif
5578710,5578710,1,76,unif
3904853,3904882,30,76,unif
6768248,6768248,1,76,unif
5671114,5671114,1,76,unif
7335663,7335663,1,76,unif
8640159,8640159,1,76,unif
5011285,5011338,54,76,unif
5070156,5070156,1,76,unif
3240461,3240461,1,76,unif
6937466,6937466,1,76,unif
5590187,5590187,1,76,unif
3771421,3771421,1,76,unif
6703613,6703613,1,76,unif
7702550,7702550,1,76,unif
6426169,6426169,1,76,unif
1064649,1064649,1,76,unif
8261576,8261576,1,76,unif
4374892,4374955,64,76,unif
2887122,2887122,1,76,unif
7541791,7541829,39,76,unif
8177069,8177069,1,76,unif
4960650,4960650,1,76,unif
1253279,1253279,1,76,unif
3574024,3574024,1,76,unif
7098371,7098371,1,76,unif
7387984,7387984,1,76,unif
3380956,3381037,82,76,unif
2020179,2020179,1,76,unif
4839948,4839948,1,76,unif
9960107,9960107,1,76,unif
5557499,5557499,1,76,unif
7139730,7139730,1,76,unif
8201971,8201971,1,76,unif
8667625,8667625,1,76,unif
6210043,6210043,1,76,unif
8286421,8286421,1,76,unif
461356,461356,1,76,unif
3531126,3531126,1,76,unif
8653761,8653761,1,76,unif
8948967,8948967,1,76,unif
7744720,7744720,1,76,unif
7516150,7516150,1,76,unif
2241881,2241881,1,76,unif
2988505,2988505,1,76,unif
5310892,5310892,1,76,unif
6333067,6333067,1,76,unif
6497347,6497347,1,76,unif
9161293,9161293,1,76,unif
7243188,7243193,6,76,unif
964885,964885,1,76,unif
5633637,5633637,1,76,unif
8102307,8102307,1,76,unif
5109310,5109310,1,76,unif
5274025,5274025,1,76,unif
9576933,9576933,1,76,unif
204925,204925,1,76,unif
6544818,6544818,1,76,unif
9247370,9247370,1,76,unif
2425029,2425029,1,76,unif
898898,898898,1,76,unif
2693129,2693129,1,76,unif
3154939,3154939,1,76,unif
8995394,8995394,1,76,unif
8644415,8644415,1,76,unif
5519254,5519254,1,76,unif
6212642,6212642,1,76,unif
1002030,1002030,1,76,unif
7071502,7071502,1,76,unif
3836026,3836026,1,76,unif
187923,187958,36,76,unif
2606520,2606520,1,76,unif
5617392,5617392,1,76,unif
9418758,9418758,1,76,unif
9316785,9316785,1,76,unif
915008,915008,1,76,unif
4889936,4889936,1,76,unif
2611124,2611124,1,76,unif
3914806,3914806,1,76,unif
6982851,6982851,1,76,unif
8371023,8371023,1,76,unif
9040897,9040897,1,76,unif
9692459,9692459,1,76,unif
6520868,6520919,52,76,unif
7207796,7207796,1,76,unif
166421,166421,1,76,unif
468746,468746,1,76,unif
7013486,7013486,1,76,unif
9258509,9258509,1,76,unif
6006955,6006955,1,76,unif
6393989,6393989,1,76,unif
5973822,5973822,1,76,unif
1910061,1910061,1,76,unif
4860920,4860920,1,76,unif
2559790,2559790,1,76,unif
6933769,6933769,1,76,unif
2979512,2979512,1,76,unif
2493633,2493633,1,76,unif
8967932,8967932,1,76,unif
8683901,8684031,131,76,unif
9477839,9477839,1,76,unif
9676300,9676300,1,76,unif
2581159,2581159,1,76,unif
6322520,6322520,1,76,unif
8090128,8090128,1,76,unif
4956730,4956730,1,76,unif
833579,833579,1,76,unif
8939888,8939888,1,76,unif
938215,938215,1,76,unif
4389575,4389575,1,76,unif
7108855,7108855,1,76,unif
2377315,2377315,1,76,unif
6609748,6609748,1,76,unif
8149968,8149968,1,76,unif
3097962,3097970,9,76,unif
8061636,8061636,1,76,unif
8567154,8567154,1,76,unif
7368208,7368208,1,76,unif
1561210,1561210,1,76,unif
1629472,1629472,1,76,unif
111654,111654,1,76,unif
1032321,1032321,1,76,unif
7416376,7416376,1,76,unif
710247,710247,1,76,unif
1453605,1453605,1,76,unif
4189622,4189622,1,76,unif
543872,543872,1,76,unif
3186361,3186361,1,76,unif
7704024,7704024,1,76,unif
4996674,4996674,1,76,unif
196593,196593,1,76,unif
459514,459668,155,76,unif
5913404,5913441,38,76,unif
8439916,8439960,45,76,unif
8100720,8100720,1,76,unif
5638658,5638658,1,76,unif
2397487,2397487,1,76,unif
7797382,7797382,1,76,unif
1596077,1596077,1,76,unif
4662883,4662883,1,76,unif
8273240,8273240,1,76,unif
2803272,2803272,1,76,unif
8653528,8653528,1,76,unif
5408550,5408550,1,76,unif
8715543,8715543,1,76,unif
5374094,5374094,1,76,unif
9324024,9324024,1,76,unif
8941974,8941974,1,76,unif
7745975,7745975,1,76,unif
4345202,4345202,1,76,unif
6302973,6302973,1,76,unif
7306170,7306170,1,76,unif
4046336,4046336,1,76,unif
9389404,9389404,1,76,unif
7810037,7810037,1,76,unif
7126186,7126186,1,76,unif
9582782,9582782,1,76,unif
5392500,5392500,1,76,unif
7936968,7936968,1,76,unif
1561210,1561210,1,76,unif
6488487,6488487,1,76,unif
7716057,7716057,1,76,unif
3643936,3643936,1,76,unif
7306170,7306170,1,76,unif
6676792,6676792,1,76,unif
7617677,7617677,1,76,unif
660273,660273,1,76,unif
4049284,4049284,1,76,unif
8454004,8454004,1,76,unif
8710843,8710843,1,76,unif
9273508,9273508,1,76,unif
6249608,6249608,1,76,unif
7077100,7077100,1,76,unif
3748129,3748129,1,76,unif
9249862,9249862,1,76,unif
5955154,5955154,1,76,unif
1596077,1596077,1,76,unif
1926760,1926760,1,76,unif
5509786,5509786,1,76,unif
6048168,6048168,1,76,unif
2244422,2244422,1,76,unif
9674523,9674523,1,76,unif
7888141,7888141,1,76,unif
6454085,6454085,1,76,unif
5149749,5149749,1,76,unif
3845843,3845843,1,76,unif
75788,75788,1,76,unif
8475677,8475677,1,76,unif
4874160,4874160,1,76,unif
3695325,3695325,1,76,unif
297944,297944,1,76,unif
6391351,6391351,1,76,unif
1589101,1589101,1,76,unif
7316501,7316501,1,76,unif
2698887,2698887,1,76,unif
4196965,4196993,29,76,unif
4842670,4842670,1,76,unif
9316561,9316561,1,76,unif
2897249,2897249,1,76,unif
7830754,7830754,1,76,unif
7702091,7702091,1,76,unif
2338434,2338434,1,76,unif
751308,751308,1,76,unif
3375793,3375793,1,76,unif
4209365,4209365,1,76,unif
2195143,2195143,1,76,unif
9954060,9954060,1,76,unif
2173292,2173292,1,76,unif
4078793,4078793,1,76,unif
9927630,9927630,1,76,unif
1118912,1118912,1,76,unif
2128276,2128276,1,76,unif
8504800,8504800,1,76,unif
7423197,7423238,42,76,unif
4601374,4601374,1,76,unif
2558969,2558969,1,76,unif
3833393,3833393,1,76,unif
5015752,5015752,1,76,unif
9006113,9006113,1,76,unif
9302134,9302134,1,76,unif
7786468,7786468,1,76,unif
7533309,7533309,1,76,unif
9916109,9916109,1,76,unif
9627729,9627729,1,76,unif
3569723,3569723,1,76,unif
5549778,5549778,1,76,unif
6568100,6568100,1,76,unif
8215045,8215045,1,76,unif
2217505,2217533,29,76,unif
9628307,9628338,32,76,unif
123806,123806,1,76,unif
7036836,7036836,1,76,unif
1594841,1594841,1,76,unif
90615,90650,36,76,unif
9275972,9275972,1,76,unif
2762402,2762402,1,76,unif
5603940,5603940,1,76,unif
3140908,3140908,1,76,unif
4654362,4654362,1,76,unif
1010326,1010326,1,76,unif
4755099,4755099,1,76,unif
8315178,8315178,1,76,unif
8123944,8123944,1,76,unif
4622513,4622513,1,76,unif
1774257,1774257,1,76,unif
6966573,6966605,33,76,unif
9510240,9510240,1,76,unif
6425906,6425906,1,76,unif
6005507,6005507,1,76,unif
9189100,9189100,1,76,unif
2959444,2959444,1,76,unif
1834988,1835095,108,76,unif
9378658,9378658,1,76,unif
472011,472011,1,76,unif
7207367,7207419,53,76,unif
5799473,5799473,1,76,unif
2087000,2087000,1,76,unif
9181424,9181424,1,76,unif
8818470,8818470,1,76,unif
6630554,6630554,1,76,unif
3839953,3839953,1,76,unif
9703881,9703881,1,76,unif
2961566,2961566,1,76,unif
7520449,7520449,1,76,unif
1300754,1300754,1,76,unif
834601,834601,1,76,unif
9111986,9111986,1,76,unif
4653818,4653818,1,76,unif
7701266,7701266,1,76,unif
179537,179620,84,76,unif
4677908,4677908,1,76,unif
7621166,7621166,1,76,unif
275979,275979,1,76,unif
7974619,7974619,1,76,unif
8930129,8930129,1,76,unif
8887652,8887652,1,76,unif
8442302,8442302,1,76,unif
8324865,8324865,1,76,unif
787253,787253,1,76,unif
4369464,4369464,1,76,unif
4966376,4966376,1,76,unif
9140330,9140330,1,76,unif
5673450,5673450,1,76,unif
195060,195060,1,76,unif
5584393,5584393,1,76,unif
5869715,5869715,1,76,unif
4513598,4513598,1,76,unif
2311472,2311472,1,76,unif
9749797,9749797,1,76,unif
4179154,4179154,1,76,unif
8138323,8138323,1,76,unif
9327340,9327340,1,76,unif
9087595,9087595,1,76,unif
4227117,4227117,1,76,unif
8538914,8538914,1,76,unif
9228214,9228214,1,76,unif
9351255,9351255,1,76,unif
5592551,5592551,1,76,unif
7502432,7502432,1,76,unif
1865499,1865499,1,76,unif
7235787,7235787,1,76,unif
4988687,4988687,1,76,unif
9477839,9477839,1,76,unif
7816915,7816915,1,76,unif
966170,966170,1,76,unif
7730486,7730486,1,76,unif
817350,817350,1,76,unif
3671713,3671713,1,76,unif
2041635,2041635,1,76,unif
6972992,6972992,1,76,unif
7113776,7113776,1,76,unif
6550305,6550305,1,76,unif
7799082,7799082,1,76,unif
4818261,4818261,1,76,unif
7514356,7514356,1,76,unif
7127045,7127045,1,76,unif
3050889,3050889,1,76,unif
6066771,6066771,1,76,unif
9907575,9907575,1,76,unif
1007921,1007921,1,76,unif
644981,644981,1,76,unif
396093,396093,1,76,unif
5272871,5272871,1,76,unif
3905129,3905129,1,76,unif
7450242,7450242,1,76,unif
9634454,9634454,1,76,unif
6114718,6114718,1,76,unif
2145388,2145388,1,76,unif
4618396,4618396,1,76,unif
6101747,6101747,1,76,unif
9388300,9388360,61,76,unif
4973708,4973708,1,76,unif
7618388,7618388,1,76,unif
1160439,1160439,1,76,unif
9070025,9070025,1,76,unif
1604891,1604891,1,76,unif
8185094,8185094,1,76,unif
5704785,5704785,1,76,unif
4874160,4874160,1,76,unif
7493308,7493308,1,76,unif
9817288,9817288,1,76,unif
4367962,4367962,1,76,unif
7324599,7324599,1,76,unif
9759322,9759322,1,76,unif
3311305,3311305,1,76,unif
8419309,8419309,1,76,unif
9977716,9977716,1,76,unif
7986642,7986642,1,76,unif
7974494,7974494,1,76,unif
9251468,9251468,1,76,unif
456472,456549,78,76,unif
4059296,4059296,1,76,unif
3628381,3628381,1,76,unif
52816,52816,1,76,unif
3150251,3150297,47,76,unif
6721416,6721416,1,76,unif
833579,833579,1,76,unif
8782946,8782946,1,76,unif
974867,974867,1,76,unif
5924732,5924732,1,76,unif
2665559,2665559,1,76,unif
9872394,9872394,1,76,unif
3531091,3531091,1,76,unif
3030516,3030516,1,76,unif
3709281,3709281,1,76,unif
8262791,8262791,1,76,unif
9189100,9189100,1,76,unif
5939537,5939592,56,76,unif
8420887,8420887,1,76,unif
8201464,8201464,1,76,unif
760185,760185,1,76,unif
382460,382460,1,76,unif
1860831,1860831,1,76,unif
7962588,7962588,1,76,unif
7800391,7800391,1,76,unif
2542433,2542433,1,76,unif
9830898,9830898,1,76,unif
3480521,3480562,42,76,unif
8341114,8341114,1,76,unif
4850579,4850579,1,76,unif
9544034,9544034,1,76,unif
971473,971473,1,76,unif
8036456,8036456,1,76,unif
1100859,1100859,1,76,unif
8249495,8249495,1,76,unif
9183970,9183970,1,76,unif
9420060,9420060,1,76,unif
874788,874788,1,76,unif
8830168,8830168,1,76,unif
3644250,3644250,1,76,unif
8220381,8220381,1,76,unif
8957901,8957901,1,76,unif
4358504,4358504,1,76,unif
8922879,8922879,1,76,unif
7100362,7100362,1,76,unif
8408224,8408224,1,76,unif
6524593,6524593,1,76,unif
8800422,8800422,1,76,unif
2027090,2027090,1,76,unif
1926760,1926760,1,76,unif
3401035,3401035,1,76,unif
4233579,4233579,1,76,unif
7423561,7423561,1,76,unif
3933225,3933225,1,76,unif
5726987,5726987,1,76,unif
7442942,7442942,1,76,unif
8244541,8244541,1,76,unif
1994981,1995078,98,76,unif
5639560,5639560,1,76,unif
5610622,5610622,1,76,unif
4479035,4479035,1,76,unif
5156183,5156183,1,76,unif
1213398,1213398,1,76,unif
146687,146687,1,76,unif
426925,426966,42,76,unif
3657136,3657136,1,76,unif
4662883,4662883,1,76,unif
1950390,1950404,15,76,unif
7696417,7696417,1,76,unif
1913787,1913787,1,76,unif
1355372,1355396,25,76,unif
9378658,9378658,1,76,unif
2440561,2440561,1,76,unif
6180972,6180972,1,76,unif
6788763,6788763,1,76,unif
5546948,5546948,1,76,unif
8243081,8243081,1,76,unif
5939385,5939385,1,76,unif
7210866,7210866,1,76,unif
6504755,6504755,1,76,unif
2668591,2668591,1,76,unif
8505154,8505154,1,76,unif
1351765,1351765,1,76,unif
4351283,4351283,1,76,unif
8267285,8267285,1,76,unif
2601281,2601281,1,76,unif
3258627,3258627,1,76,unif
4318583,4318583,1,76,unif
7657411,7657411,1,76,unif
2656802,2656802,1,76,unif
7413763,7413763,1,76,unif
4105198,4105198,1,76,unif
7079022,7079022,1,76,unif
7032424,7032424,1,76,unif
2873667,2873667,1,76,unif
3669814,3669814,1,76,unif
5485749,5485749,1,76,unif
8405913,8405913,1,76,unif
2095702,2095702,1,76,unif
829378,829378,1,76,unif
9995856,9995856,1,76,unif
8656781,8656781,1,76,unif
5827718,5827718,1,76,unif
4637929,4637929,1,76,unif
6472039,6472039,1,76,unif
5605212,5605212,1,76,unif
2544201,2544201,1,76,unif
6562782,6562782,1,76,unif
7662929,7662929,1,76,unif
8598034,8598034,1,76,unif
6587922,6587922,1,76,unif
4362601,4362601,1,76,unif
275979,275979,1,76,unif
5519254,5519254,1,76,unif
6094900,6094900,1,76,unif
6676792,6676792,1,76,unif
6556851,6556851,1,76,unif
5718594,5718594,1,76,unif
6443302,6443302,1,76,unif
5915631,5915631,1,76,unif
4588954,4588954,1,76,unif
1200377,1200377,1,76,unif
9328377,9328377,1,76,unif
7461048,7461048,1,76,unif
2862724,2862724,1,76,unif
3841718,3841718,1,76,unif
3912873,3912873,1,76,unif
4664389,4664389,1,76,unif
1579414,1579414,1,76,unif
9622576,9622576,1,76,unif
1865718,1865855,138,76,unif
2307666,2307666,1,76,unif
1403435,1403514,80,76,unif
100642,100642,1,76,unif
3515706,3515706,1,76,unif
4494059,4494059,1,76,unif
6155678,6155678,1,76,unif
7259203,7259203,1,76,unif
1069385,1069385,1,76,unif
4971711,4971711,1,76,unif
2694171,2694171,1,76,unif
8191079,8191079,1,76,unif
8415761,8415761,1,76,unif
1312532,1312532,1,76,unif
8912110,8912110,1,76,unif
2184706,2184706,1,76,unif
5182620,5182620,1,76,unif
3900121,3900121,1,76,unif
2360217,2360217,1,76,unif
8476505,8476505,1,76,unif
2456423,2456423,1,76,unif
3382339,3382339,1,76,unif
1660056,1660056,1,76,unif
2437140,2437140,1,76,unif
6439784,6439784,1,76,unif
2980299,2980299,1,76,unif
2560892,2560892,1,76,unif
2539272,2539272,1,76,unif
6853961,6853961,1,76,unif
8843377,8843377,1,76,unif
5418510,5418510,1,76,unif
7941347,7941347,1,76,unif
8479006,8479006,1,76,unif
9674523,9674523,1,76,unif
2752770,2752770,1,76,unif
5911342,5911342,1,76,unif
9280053,9280053,1,76,unif
9789211,9789211,1,76,unif
8943707,8943707,1,76,unif
40728,40728,1,76,unif
3562445,3562445,1,76,unif
836296,836317,22,76,unif
1754440,1754440,1,76,unif
6606954,6606954,1,76,unif
2996218,2996218,1,76,unif
8436771,8436780,10,76,unif
2225930,2225995,66,76,unif
6498781,6498781,1,76,unif
9828140,9828140,1,76,unif
6587922,6587922,1,76,unif
8173835,8173835,1,76,unif
4897436,4897436,1,76,unif
8294819,8294819,1,76,unif
7543234,7543234,1,76,unif
6757964,6757964,1,76,unif
7510430,7510430,1,76,unif
791345,791345,1,76,unif
1742395,1742395,1,76,unif
8800422,8800422,1,76,unif
4979454,4979454,1,76,unif
9044990,9045093,104,76,unif
1196513,1196513,1,76,unif
8273240,8273240,1,76,unif
8002623,8002623,1,76,unif
8553333,8553333,1,76,unif
6318680,6318680,1,76,unif
8225209,8225209,1,76,unif
1341143,1341143,1,76,unif
9819294,9819294,1,76,unif
7463429,7463429,1,76,unif
7353699,7353699,1,76,unif
626801,626801,1,76,unif
6389674,6389674,1,76,unif
5941335,5941335,1,76,unif
491012,491012,1,76,unif
9567530,9567530,1,76,unif
979663,979663,1,76,unif
2303028,2303028,1,76,unif
1629322,1629322,1,76,unif
3844128,3844128,1,76,unif
9596391,9596391,1,76,unif
9511940,9511940,1,76,unif
1587701,1587701,1,76,unif
1011917,1011917,1,76,unif
4904018,4904018,1,76,unif
3021960,3021960,1,76,unif
9285029,9285029,1,76,unif
6548007,6548007,1,76,unif
8162946,8162946,1,76,unif
7701381,7701381,1,76,unif
6314028,6314028,1,76,unif
792748,792748,1,76,unif
9397142,9397142,1,76,unif
3242905,3242905,1,76,unif
4998960,4998960,1,76,unif
2400391,2400391,1,76,unif
497788,497788,1,76,unif
5124841,5124841,1,76,unif
8004790,8004790,1,76,unif
2433573,2433573,1,76,unif
2439719,2439719,1,76,unif
5559956,5559956,1,76,unif
2243796,2243796,1,76,unif
8278292,8278292,1,76,unif
7838425,7838465,41,76,unif
9270928,9270928,1,76,unif
8496705,8496705,1,76,unif
5070156,5070156,1,76,unif
8379877,8380021,145,76,unif
5024807,5024807,1,76,unif
212503,212503,1,76,unif
5973371,5973371,1,76,unif
2102627,2102627,1,76,unif
78956,78956,1,76,unif
7066082,7066082,1,76,unif
5070156,5070156,1,76,unif
6587187,6587187,1,76,unif
1927927,1927927,1,76,unif
377409,377409,1,76,unif
8093683,8093683,1,76,unif
9328278,9328278,1,76,unif
4773819,4773819,1,76,unif
4593195,4593195,1,76,unif
7556423,7556423,1,76,unif
9900064,9900064,1,76,unif
4954610,4954610,1,76,unif
6921830,6921830,1,76,unif
8688700,8688700,1,76,unif
3819657,3819673,17,76,unif
5752666,5752666,1,76,unif
2670501,2670501,1,76,unif
4784012,4784012,1,76,unif
7132199,7132199,1,76,unif
5603718,5603718,1,76,unif
3387865,3387865,1,76,unif
6180610,6180610,1,76,unif
7423197,7423197,1,76,unif
3751148,3751148,1,76,unif
7578292,7578292,1,76,unif
2581159,2581159,1,76,unif
5351773,5351773,1,76,unif
1392514,1392514,1,76,unif
9884706,9884706,1,76,unif
8134166,8134166,1,76,unif
6936571,6936571,1,76,unif
6918886,6918886,1,76,unif
4654362,4654362,1,76,unif
5077789,5077789,1,76,unif
6727004,6727004,1,76,unif
9765284,9765284,1,76,unif
9484057,9484057,1,76,unif
5720287,5720287,1,76,unif
3945745,3945745,1,76,unif
8769318,8769318,1,76,unif
2657187,2657187,1,76,unif
1449913,1449913,1,76,unif
4961919,4961919,1,76,unif
8072115,8072115,1,76,unif
7538001,7538001,1,76,unif
6302973,6302973,1,76,unif
7089976,7089976,1,76,unif
7374282,7374282,1,76,unif
9676856,9676856,1,76,unif
2070336,2070336,1,76,unif
4934823,4934823,1,76,unif
8738050,8738050,1,76,unif
2415869,2415869,1,76,unif
5726816,5726816,1,76,unif
7230041,7230041,1,76,unif
253790,253790,1,76,unif
9280265,9280265,1,76,unif
8228121,8228121,1,76,unif
4817602,4817602,1,76,unif
6624599,6624599,1,76,unif
679983,680001,19,76,unif
9581371,9581371,1,76,unif
4097349,4097349,1,76,unif
9681058,9681058,1,76,unif
6308083,6308083,1,76,unif
1395234,1395234,1,76,unif
4698863,4698863,1,76,unif
322012,322012,1,76,unif
9507749,9507749,1,76,unif
8257191,8257191,1,76,unif
4303960,4303960,1,76,unif
7410445,7410445,1,76,unif
6758982,6758982,1,76,unif
5385186,5385186,1,76,unif
5286540,5286540,1,76,unif
6223065,6223065,1,76,unif
4933154,4933154,1,76,unif
2244157,2244157,1,76,unif
963492,963492,1,76,unif
5160124,5160124,1,76,unif
204023,204023,1,76,unif
508588,508588,1,76,unif
6454117,6454117,1,76,unif
1469240,1469240,1,76,unif
3022923,3022923,1,76,unif
2970016,2970016,1,76,unif
387252,387252,1,76,unif
7283129,7283211,83,76,unif
6574829,6574829,1,76,unif
2836022,2836022,1,76,unif
8435444,8435444,1,76,unif
1654195,1654195,1,76,unif
3805599,3805646,48,76,unif
1243532,1243532,1,76,unif
6659413,6659413,1,76,unif
8753621,8753621,1,76,unif
636841,636841,1,76,unif
1954889,1954889,1,76,unif
1850847,1850847,1,76,unif
3642704,3642704,1,76,unif
587330,587330,1,76,unif
8262791,8262791,1,76,unif
9816879,9816879,1,76,unif
5820677,5820677,1,76,unif
6693202,6693291,90,76,unif
3707591,3707591,1,76,unif
5471567,5471567,1,76,unif
8395653,8395653,1,76,unif
8865955,8865955,1,76,unif
9637195,9637195,1,76,unif
1857712,1857712,1,76,unif
7700952,7700952,1,76,unif
5635682,5635682,1,76,unif
7142159,7142159,1,76,unif
2417059,2417059,1,76,unif
7508816,7508816,1,76,unif
2567259,2567259,1,76,unif
7629362,7629362,1,76,unif
4303763,4303763,1,76,unif
2128276,2128276,1,76,unif
1153574,1153574,1,76,unif
3359594,3359594,1,76,unif
3053642,3053642,1,76,unif
9459341,9459341,1,76,unif
1757726,1757726,1,76,unif
9683965,9683965,1,76,unif
5295550,5295550,1,76,unif
7459742,7459742,1,76,unif
8529361,8529361,1,76,unif
6543672,6543672,1,76,unif
9604916,9604916,1,76,unif
7979878,7979878,1,76,unif
9313255,9313255,1,76,unif
4901519,4901571,53,76,unif
1005806,1005806,1,76,unif
2605953,2605953,1,76,unif
296457,296457,1,76,unif
587330,587330,1,76,unif
8818470,8818470,1,76,unif
3749006,3749006,1,76,unif
9259656,9259656,1,76,unif
2488645,2488645,1,76,unif
9603593,9603593,1,76,unif
5546561,5546561,1,76,unif
2617793,2617793,1,76,unif
6262023,6262023,1,76,unif
6624870,6624870,1,76,unif
4630689,4630689,1,76,unif
4477776,4477776,1,76,unif
3711690,3711690,1,76,unif
425782,425782,1,76,unif
3111534,3111534,1,76,unif
4657709,4657709,1,76,unif
6507543,6507543,1,76,unif
6923032,6923032,1,76,unif
6880268,6880268,1,76,unif
3036172,3036172,1,76,unif
7226273,7226273,1,76,unif
6627832,6627832,1,76,unif
3841718,3841718,1,76,unif
3518626,3518626,1,76,unif
5542406,5542406,1,76,unif
7657411,7657411,1,76,unif
5273640,5273640,1,76,unif
3858816,3858816,1,76,unif
9839215,9839215,1,76,unif
8159599,8159599,1,76,unif
3155178,3155178,1,76,unif
6006955,6006955,1,76,unif
9672878,9672878,1,76,unif
4909906,4909906,1,76,unif
7753628,7753628,1,76,unif
8127622,8127622,1,76,unif
2156029,2156029,1,76,unif
9247729,9247834,106,76,unif
6980057,6980057,1,76,unif
1527584,1527584,1,76,unif
7437696,7437696,1,76,unif
3380956,3380956,1,76,unif
1698844,1698844,1,76,unif
7679463,7679463,1,76,unif
4769476,4769476,1,76,unif
7141254,7141254,1,76,unif
2274589,2274589,1,76,unif
997432,997432,1,76,unif
8464630,8464630,1,76,unif
5939925,5939925,1,76,unif
1369986,1369986,1,76,unif
5370064,5370064,1,76,unif
8280324,8280324,1,76,unif
3524323,3524323,1,76,unif
6549692,6549692,1,76,unif
2624467,2624467,1,76,unif
5879867,5879867,1,76,unif
9853253,9853253,1,76,unif
7046953,7046953,1,76,unif
7831461,7831461,1,76,unif
6579261,6579261,1,76,unif
8686584,8686584,1,76,unif
4324471,4324471,1,76,unif
8417824,8417824,1,76,unif
9830766,9830766,1,76,unif
3819318,3819318,1,76,unif
5661450,5661450,1,76,unif
6581672,6581672,1,76,unif
2302294,2302294,1,76,unif
6473518,6473518,1,76,unif
67751,67751,1,76,unif
3611868,3611868,1,76,unif
4351157,4351157,1,76,unif
8226815,8226815,1,76,unif
8092654,8092654,1,76,unif
277916,277916,1,76,unif
9406817,9406817,1,76,unif
4961539,4961539,1,76,unif
7293335,7293335,1,76,unif
4085224,4085280,57,76,unif
9025875,9025875,1,76,unif
7683243,7683243,1,76,unif
1399424,1399424,1,76,unif
1293303,1293303,1,76,unif
3118359,3118359,1,76,unif
8780224,8780224,1,76,unif
5992092,5992092,1,76,unif
7566107,7566107,1,76,unif
5099923,5099923,1,76,unif
9228758,9228758,1,76,unif
6386508,6386508,1,76,unif
8840067,8840067,1,76,unif
5397560,5397560,1,76,unif
7523185,7523185,1,76,unif
9257596,9257596,1,76,unif
8953878,8953878,1,76,unif
9015557,9015557,1,76,unif
644981,644981,1,76,unif
9692814,9692814,1,76,unif
9519239,9519239,1,76,unif
9571894,9571894,1,76,unif
6490730,6490730,1,76,unif
9495757,9495757,1,76,unif
8321301,8321301,1,76,unif
31919,31919,1,76,unif
5521906,5521906,1,76,unif
6998027,6998088,62,76,unif
7731592,7731592,1,76,unif
3777020,3777020,1,76,unif
3642360,3642360,1,76,unif
5682540,5682540,1,76,unif
6031303,6031315,13,76,unif
2728257,2728257,1,76,unif
2690796,2690796,1,76,unif
9867253,9867253,1,76,unif
3909727,3909727,1,76,unif
8257526,8257528,3,76,unif
1802205,1802205,1,76,unif
31777,31777,1,76,unif
497690,497690,1,76,unif
9869194,9869194,1,76,unif
8063738,8063738,1,76,unif
1860617,1860617,1,76,unif
325262,325262,1,76,unif
4243979,4243979,1,76,unif
8648978,8648978,1,76,unif
1799591,1799591,1,76,unif
3487431,3487431,1,76,unif
9632027,9632027,1,76,unif
8245902,8245902,1,76,unif
3314843,3314843,1,76,unif
2927930,2927930,1,76,unif
712505,712505,1,76,unif
5538897,5538897,1,76,unif
2137478,2137478,1,76,unif
6828245,6828245,1,76,unif
5500403,5500403,1,76,unif
5398387,5398387,1,76,unif
9316561,9316561,1,76,unif
3937375,3937375,1,76,unif
4796788,4796788,1,76,unif
3254860,3254860,1,76,unif
1151204,1151204,1,76,unif
9581801,9581801,1,76,unif
7761603,7761603,1,76,unif
7295963,7295963,1,76,unif
1355372,1355396,25,76,unif
4275746,4275746,1,76,unif
8839526,8839526,1,76,unif
115897,115897,1,76,unif
1151014,1151014,1,76,unif
9592908,9592908,1,76,unif
9971276,9971276,1,76,unif
7720828,7720828,1,76,unif
8106696,8106696,1,76,unif
5600202,5600202,1,76,unif
5611983,5611983,1,76,unif
977559,977559,1,76,unif
7173758,7173758,1,76,unif
4917815,4917815,1,76,unif
1063899,1063899,1,76,unif
2678644,2678644,1,76,unif
5306602,5306602,1,76,unif
4824409,4824409,1,76,unif
6572334,6572334,1,76,unif
2247978,2247978,1,76,unif
5962852,5962852,1,76,unif
2241028,2241028,1,76,unif
4929329,4929329,1,76,unif
3106375,3106375,1,76,unif
4349414,4349414,1,76,unif
8590931,8591086,156,76,unif
7243824,7243824,1,76,unif
7327366,7327366,1,76,unif
7383238,7383238,1,76,unif
1225904,1225904,1,76,unif
2193886,2193886,1,76,unif
7321501,7321501,1,76,unif
8069883,8069883,1,76,unif
8061636,8061636,1,76,unif
6314015,6314028,14,76,unif
2238682,2238682,1,76,unif
338042,338042,1,76,unif
9084072,9084072,1,76,unif
8623097,8623097,1,76,unif
9615634,9615634,1,76,unif
730207,730207,1,76,unif
3264617,3264617,1,76,unif
4556885,4556885,1,76,unif
8263738,8263738,1,76,unif
2407699,2407770,72,76,unif
