obs_start,obs_end,length,iteration,distribution
3159018,3159018,1,96,mixture
5029606,5029606,1,96,mixture
8220381,8220383,3,96,mixture
6651909,6651909,1,96,mixture
761308,761308,1,96,mixture
1117743,1117743,1,96,mixture
9963864,9964280,417,96,mixture
8477781,8477781,1,96,mixture
9917132,9917546,415,96,mixture
18041,18072,32,96,mixture
2851648,2851648,1,96,mixture
3470931,3470931,1,96,mixture
3860513,3860513,1,96,mixture
3434529,3434529,1,96,mixture
1077042,1077042,1,96,mixture
6725211,6725211,1,96,mixture
8095157,8095157,1,96,mixture
2243669,2243796,128,96,mixture
9243959,9243959,1,96,mixture
3758223,3758223,1,96,mixture
7991890,7991890,1,96,mixture
3824559,3824559,1,96,mixture
6466535,6466535,1,96,mixture
3127590,3127590,1,96,mixture
7512148,7512274,127,96,mixture
6353115,6353115,1,96,mixture
7987117,7987117,1,96,mixture
6153822,6153822,1,96,mixture
441531,441531,1,96,mixture
5277793,5277793,1,96,mixture
3754357,3754357,1,96,mixture
8082882,8082882,1,96,mixture
3892709,3892709,1,96,mixture
8304445,8304445,1,96,mixture
2310233,2310233,1,96,mixture
1721840,1721840,1,96,mixture
6569518,6569518,1,96,mixture
9801341,9801341,1,96,mixture
9693954,9693954,1,96,mixture
358525,358525,1,96,mixture
8696330,8696330,1,96,mixture
6561327,6561327,1,96,mixture
7399472,7399472,1,96,mixture
2120138,2120138,1,96,mixture
4966376,4966376,1,96,mixture
3610562,3610562,1,96,mixture
929839,929839,1,96,mixture
4647476,4647476,1,96,mixture
3293333,3293333,1,96,mixture
2424775,2424775,1,96,mixture
8718936,8718936,1,96,mixture
3858370,3859740,1371,96,mixture
8510069,8510069,1,96,mixture
2345325,2345325,1,96,mixture
9396077,9396077,1,96,mixture
8326563,8326563,1,96,mixture
4219367,4219367,1,96,mixture
1668263,1668263,1,96,mixture
5759264,5759264,1,96,mixture
525514,525514,1,96,mixture
2624256,2624658,403,96,mixture
8672946,8672946,1,96,mixture
5002649,5002649,1,96,mixture
6677783,6677783,1,96,mixture
9693591,9693591,1,96,mixture
3159018,3159147,130,96,mixture
9247015,9247156,142,96,mixture
3772067,3772067,1,96,mixture
7542741,7543234,494,96,mixture
1400275,1400275,1,96,mixture
7489484,7489484,1,96,mixture
1213398,1213398,1,96,mixture
2816679,2817449,771,96,mixture
243313,243313,1,96,mixture
2237275,2237275,1,96,mixture
853165,853165,1,96,mixture
4117103,4117260,158,96,mixture
3407179,3407179,1,96,mixture
325262,325262,1,96,mixture
8096961,8096961,1,96,mixture
4599681,4599681,1,96,mixture
64488,64488,1,96,mixture
9641800,9641800,1,96,mixture
8092654,8092654,1,96,mixture
885612,885612,1,96,mixture
630539,630539,1,96,mixture
8749519,8749519,1,96,mixture
6949966,6949966,1,96,mixture
2665223,2665223,1,96,mixture
8346953,8346953,1,96,mixture
7037541,7037541,1,96,mixture
3053642,3053642,1,96,mixture
493521,493521,1,96,mixture
1383025,1383025,1,96,mixture
7457190,7457190,1,96,mixture
7681540,7681542,3,96,mixture
1741125,1741125,1,96,mixture
7739580,7739580,1,96,mixture
6670061,6670061,1,96,mixture
7116852,7116852,1,96,mixture
6516234,6516234,1,96,mixture
9235326,9235326,1,96,mixture
5638888,5638888,1,96,mixture
2631710,2631710,1,96,mixture
6982559,6982559,1,96,mixture
4230894,4230894,1,96,mixture
8321786,8321920,135,96,mixture
630539,630652,114,96,mixture
5183032,5183032,1,96,mixture
9380678,9380678,1,96,mixture
6022261,6022261,1,96,mixture
8371887,8371887,1,96,mixture
4535643,4535643,1,96,mixture
3363155,3363155,1,96,mixture
333479,333479,1,96,mixture
835063,835063,1,96,mixture
2707337,2707337,1,96,mixture
8194439,8194439,1,96,mixture
2488270,2488270,1,96,mixture
3194522,3194522,1,96,mixture
2357096,2357147,52,96,mixture
5036037,5036037,1,96,mixture
1196062,1196062,1,96,mixture
64665,64665,1,96,mixture
1860831,1861280,450,96,mixture
5034960,5036037,1078,96,mixture
8514991,8514991,1,96,mixture
9827844,9827907,64,96,mixture
7097471,7097471,1,96,mixture
6300648,6302163,1516,96,mixture
1415253,1415253,1,96,mixture
1080220,1080220,1,96,mixture
91251,91251,1,96,mixture
204023,204023,1,96,mixture
8655587,8655631,45,96,mixture
7084446,7084446,1,96,mixture
3482113,3482113,1,96,mixture
1032600,1032600,1,96,mixture
1064403,1064403,1,96,mixture
1534127,1534127,1,96,mixture
4967639,4967639,1,96,mixture
7527919,7527919,1,96,mixture
3807021,3807021,1,96,mixture
1596077,1596077,1,96,mixture
2689344,2689401,58,96,mixture
7740105,7740105,1,96,mixture
1133831,1133831,1,96,mixture
7964305,7964305,1,96,mixture
9001382,9001382,1,96,mixture
6882674,6882674,1,96,mixture
3222131,3222131,1,96,mixture
3748029,3748029,1,96,mixture
8782466,8783069,604,96,mixture
2368574,2368574,1,96,mixture
9702381,9702611,231,96,mixture
5503997,5503997,1,96,mixture
4804747,4804747,1,96,mixture
6767630,6767630,1,96,mixture
2958296,2958296,1,96,mixture
1002030,1002030,1,96,mixture
9270016,9270016,1,96,mixture
5244016,5244016,1,96,mixture
3670355,3670355,1,96,mixture
7545255,7545255,1,96,mixture
8683723,8683723,1,96,mixture
1646138,1646138,1,96,mixture
9922000,9922000,1,96,mixture
69483,69483,1,96,mixture
8594820,8594820,1,96,mixture
7239466,7239715,250,96,mixture
3375474,3375474,1,96,mixture
2649562,2649562,1,96,mixture
20776,20776,1,96,mixture
3348842,3348842,1,96,mixture
1418766,1418766,1,96,mixture
2103872,2103872,1,96,mixture
4791501,4791501,1,96,mixture
8134166,8134166,1,96,mixture
1876699,1876699,1,96,mixture
6386508,6386508,1,96,mixture
5283329,5283329,1,96,mixture
8179348,8179348,1,96,mixture
5018607,5018607,1,96,mixture
5155565,5155565,1,96,mixture
5698269,5698269,1,96,mixture
5549448,5549488,41,96,mixture
1696419,1696692,274,96,mixture
8836936,8836936,1,96,mixture
1151430,1151430,1,96,mixture
8116572,8116572,1,96,mixture
4299083,4299083,1,96,mixture
2324834,2324834,1,96,mixture
817930,817930,1,96,mixture
501339,501339,1,96,mixture
851827,851827,1,96,mixture
3191655,3191655,1,96,mixture
8996204,8996204,1,96,mixture
3879347,3879347,1,96,mixture
6545025,6545025,1,96,mixture
7368208,7368208,1,96,mixture
5209768,5209768,1,96,mixture
7237520,7237520,1,96,mixture
1542128,1542128,1,96,mixture
6882674,6882674,1,96,mixture
9867100,9867253,154,96,mixture
417094,417094,1,96,mixture
5143888,5143888,1,96,mixture
7677194,7677194,1,96,mixture
4076291,4076291,1,96,mixture
5138456,5138596,141,96,mixture
3480521,3480562,42,96,mixture
1885755,1885755,1,96,mixture
8474192,8474192,1,96,mixture
6847770,6847770,1,96,mixture
3776722,3776722,1,96,mixture
5230668,5230965,298,96,mixture
4665161,4665161,1,96,mixture
946408,946408,1,96,mixture
9013520,9013520,1,96,mixture
9733984,9733984,1,96,mixture
2912815,2914443,1629,96,mixture
5948252,5948252,1,96,mixture
2196188,2196232,45,96,mixture
1149466,1149466,1,96,mixture
2108182,2108182,1,96,mixture
6348149,6348149,1,96,mixture
3219626,3219626,1,96,mixture
9257950,9257950,1,96,mixture
7560463,7560473,11,96,mixture
5899043,5899043,1,96,mixture
201841,201970,130,96,mixture
6861840,6861840,1,96,mixture
1067097,1067097,1,96,mixture
6523827,6524159,333,96,mixture
7759602,7759602,1,96,mixture
4886951,4886951,1,96,mixture
4784284,4784284,1,96,mixture
9960107,9960322,216,96,mixture
5379656,5379656,1,96,mixture
3714739,3714739,1,96,mixture
4375503,4375503,1,96,mixture
52624,53732,1109,96,mixture
393152,393152,1,96,mixture
1672689,1672689,1,96,mixture
7016794,7016794,1,96,mixture
78873,78873,1,96,mixture
4144755,4144755,1,96,mixture
3749169,3749169,1,96,mixture
2358061,2358061,1,96,mixture
9803590,9803635,46,96,mixture
3321814,3321814,1,96,mixture
1243440,1243440,1,96,mixture
5582052,5582052,1,96,mixture
8589654,8589654,1,96,mixture
9479684,9479684,1,96,mixture
3054312,3054312,1,96,mixture
4613021,4613021,1,96,mixture
1936109,1936109,1,96,mixture
4961910,4963408,1499,96,mixture
8301565,8301565,1,96,mixture
3454771,3454771,1,96,mixture
4884725,4884725,1,96,mixture
4971908,4971908,1,96,mixture
5484149,5484149,1,96,mixture
5894472,5894472,1,96,mixture
8380651,8380651,1,96,mixture
5741738,5741738,1,96,mixture
7772968,7772968,1,96,mixture
1603060,1603060,1,96,mixture
7038969,7038969,1,96,mixture
7680026,7680026,1,96,mixture
8097584,8097669,86,96,mixture
20776,22237,1462,96,mixture
9670011,9670011,1,96,mixture
8352905,8352905,1,96,mixture
6857344,6857344,1,96,mixture
6443126,6443126,1,96,mixture
7879951,7879951,1,96,mixture
6056898,6056898,1,96,mixture
6918886,6918886,1,96,mixture
1534762,1534762,1,96,mixture
639593,639593,1,96,mixture
478860,478860,1,96,mixture
6563646,6563646,1,96,mixture
3183748,3184599,852,96,mixture
6540146,6540146,1,96,mixture
9342103,9342103,1,96,mixture
5191911,5191911,1,96,mixture
8308618,8308618,1,96,mixture
3157128,3157128,1,96,mixture
4945920,4945920,1,96,mixture
6422079,6422079,1,96,mixture
9903518,9903518,1,96,mixture
4486680,4486680,1,96,mixture
7408051,7408182,132,96,mixture
8760536,8760536,1,96,mixture
8845115,8845115,1,96,mixture
6987304,6987304,1,96,mixture
6561926,6561926,1,96,mixture
7660536,7660536,1,96,mixture
2589327,2589327,1,96,mixture
6564172,6564172,1,96,mixture
5919642,5919642,1,96,mixture
8269530,8269530,1,96,mixture
3002210,3002210,1,96,mixture
5521778,5521906,129,96,mixture
5576821,5576821,1,96,mixture
2850291,2850291,1,96,mixture
9619946,9619946,1,96,mixture
7676215,7676215,1,96,mixture
5047903,5047903,1,96,mixture
756336,756336,1,96,mixture
8294819,8294819,1,96,mixture
972587,972587,1,96,mixture
698575,698575,1,96,mixture
7466463,7466463,1,96,mixture
2374399,2374459,61,96,mixture
1495612,1495612,1,96,mixture
3694884,3694884,1,96,mixture
1160439,1160439,1,96,mixture
1952869,1953492,624,96,mixture
271282,271345,64,96,mixture
6302973,6302973,1,96,mixture
4101731,4101731,1,96,mixture
3937962,3937962,1,96,mixture
4606948,4606948,1,96,mixture
825413,825413,1,96,mixture
164254,164254,1,96,mixture
1534127,1534127,1,96,mixture
4378181,4378181,1,96,mixture
968838,968838,1,96,mixture
9111403,9111403,1,96,mixture
834958,834958,1,96,mixture
8471054,8471054,1,96,mixture
2233803,2233803,1,96,mixture
4961211,4961211,1,96,mixture
2740082,2740082,1,96,mixture
3246189,3246189,1,96,mixture
6879072,6879072,1,96,mixture
3434848,3434848,1,96,mixture
3166535,3166535,1,96,mixture
8348288,8348288,1,96,mixture
1409395,1409395,1,96,mixture
9813135,9813135,1,96,mixture
5967467,5967479,13,96,mixture
3332275,3332275,1,96,mixture
1138939,1138939,1,96,mixture
7541690,7541791,102,96,mixture
3038464,3038464,1,96,mixture
2404845,2404911,67,96,mixture
4212134,4212134,1,96,mixture
2143455,2143455,1,96,mixture
7915740,7915740,1,96,mixture
9235326,9235326,1,96,mixture
2263651,2263651,1,96,mixture
9768480,9768480,1,96,mixture
4843672,4843672,1,96,mixture
7040518,7040518,1,96,mixture
2392455,2392455,1,96,mixture
804988,804988,1,96,mixture
8889888,8889888,1,96,mixture
5626526,5626570,45,96,mixture
9776830,9776830,1,96,mixture
8358099,8358099,1,96,mixture
1474502,1474502,1,96,mixture
3795053,3795070,18,96,mixture
1520634,1520634,1,96,mixture
7515613,7515613,1,96,mixture
5259686,5259686,1,96,mixture
148274,148274,1,96,mixture
3946987,3946987,1,96,mixture
7972949,7972949,1,96,mixture
7916195,7916195,1,96,mixture
4322961,4322961,1,96,mixture
2003644,2003644,1,96,mixture
7226273,7226273,1,96,mixture
5827718,5827718,1,96,mixture
1104007,1104646,640,96,mixture
3271852,3271852,1,96,mixture
3662530,3662530,1,96,mixture
3805061,3805061,1,96,mixture
412932,412932,1,96,mixture
8691883,8691883,1,96,mixture
4877900,4877900,1,96,mixture
6369965,6369965,1,96,mixture
7559036,7559036,1,96,mixture
7983142,7983142,1,96,mixture
9586436,9586436,1,96,mixture
4249433,4249433,1,96,mixture
273937,273937,1,96,mixture
9853253,9853253,1,96,mixture
6224024,6224024,1,96,mixture
8674038,8674038,1,96,mixture
2855828,2855828,1,96,mixture
5804873,5804873,1,96,mixture
3724490,3724490,1,96,mixture
7040518,7040518,1,96,mixture
2963409,2963409,1,96,mixture
8532696,8532696,1,96,mixture
1398174,1398174,1,96,mixture
5382247,5382247,1,96,mixture
4064,4064,1,96,mixture
3026192,3026192,1,96,mixture
2817449,2817449,1,96,mixture
8267059,8267059,1,96,mixture
9684614,9684614,1,96,mixture
8595626,8595626,1,96,mixture
4542118,4542118,1,96,mixture
2201231,2201231,1,96,mixture
187759,187759,1,96,mixture
2347601,2347601,1,96,mixture
5289569,5289569,1,96,mixture
8322932,8322932,1,96,mixture
7374282,7374282,1,96,mixture
1943961,1943961,1,96,mixture
5018607,5018607,1,96,mixture
701313,701313,1,96,mixture
246046,246046,1,96,mixture
7556423,7556862,440,96,mixture
1938966,1939653,688,96,mixture
9971524,9971524,1,96,mixture
5619143,5619143,1,96,mixture
66289,66289,1,96,mixture
7806097,7806097,1,96,mixture
1318360,1318360,1,96,mixture
3159327,3159578,252,96,mixture
5964647,5964647,1,96,mixture
4093226,4093354,129,96,mixture
5991162,5991183,22,96,mixture
7229320,7229320,1,96,mixture
6490730,6490730,1,96,mixture
7764815,7764815,1,96,mixture
1541182,1541182,1,96,mixture
8548205,8548264,60,96,mixture
7003355,7003355,1,96,mixture
4521179,4521179,1,96,mixture
5689085,5689085,1,96,mixture
4591828,4591828,1,96,mixture
3199765,3199765,1,96,mixture
1503000,1503000,1,96,mixture
6479743,6479743,1,96,mixture
7162669,7162669,1,96,mixture
5572726,5572726,1,96,mixture
2003355,2003355,1,96,mixture
4820620,4820620,1,96,mixture
3828703,3828703,1,96,mixture
2747572,2747572,1,96,mixture
4223493,4223529,37,96,mixture
7527079,7527079,1,96,mixture
6797370,6798040,671,96,mixture
7519277,7520449,1173,96,mixture
8513762,8513762,1,96,mixture
9172551,9172551,1,96,mixture
9844194,9844194,1,96,mixture
2680241,2680241,1,96,mixture
2028283,2028371,89,96,mixture
6759319,6759319,1,96,mixture
6544281,6544281,1,96,mixture
4945920,4945920,1,96,mixture
2810660,2810660,1,96,mixture
7522284,7522284,1,96,mixture
6995982,6995982,1,96,mixture
2488270,2488270,1,96,mixture
7184905,7184905,1,96,mixture
7755531,7755531,1,96,mixture
7527919,7527919,1,96,mixture
4961919,4961919,1,96,mixture
5227071,5227071,1,96,mixture
5630162,5630162,1,96,mixture
3779918,3779918,1,96,mixture
3914093,3914093,1,96,mixture
7133842,7133842,1,96,mixture
7348343,7348343,1,96,mixture
5601243,5601298,56,96,mixture
508965,508965,1,96,mixture
9763450,9763450,1,96,mixture
2672104,2672104,1,96,mixture
3892709,3892709,1,96,mixture
6737151,6737151,1,96,mixture
6378084,6378084,1,96,mixture
1394765,1394765,1,96,mixture
7995031,7995031,1,96,mixture
7113776,7113776,1,96,mixture
7810341,7810341,1,96,mixture
8243932,8243932,1,96,mixture
5850293,5850293,1,96,mixture
9076419,9076419,1,96,mixture
9762491,9762853,363,96,mixture
2951757,2951757,1,96,mixture
2673919,2673919,1,96,mixture
676966,676979,14,96,mixture
734496,734496,1,96,mixture
3012156,3012327,172,96,mixture
7970948,7970948,1,96,mixture
3400268,3400268,1,96,mixture
8449326,8449326,1,96,mixture
2978282,2978282,1,96,mixture
7978174,7978174,1,96,mixture
6256308,6256308,1,96,mixture
7614478,7614478,1,96,mixture
3804271,3804271,1,96,mixture
2623451,2623451,1,96,mixture
5163551,5164392,842,96,mixture
8345597,8345597,1,96,mixture
5485749,5485749,1,96,mixture
7952902,7952902,1,96,mixture
9026934,9026934,1,96,mixture
7906476,7906476,1,96,mixture
9735724,9735724,1,96,mixture
9395600,9395602,3,96,mixture
8072115,8072115,1,96,mixture
3673051,3673051,1,96,mixture
2274589,2274589,1,96,mixture
9315762,9315762,1,96,mixture
4545927,4545927,1,96,mixture
5227071,5227071,1,96,mixture
4492492,4492492,1,96,mixture
8362507,8362507,1,96,mixture
1002705,1002705,1,96,mixture
599785,599857,73,96,mixture
2034395,2034395,1,96,mixture
1895491,1895491,1,96,mixture
5392923,5395994,3072,96,mixture
2142076,2142076,1,96,mixture
2592982,2592982,1,96,mixture
7761603,7761603,1,96,mixture
117409,117409,1,96,mixture
1567345,1567345,1,96,mixture
8401282,8401282,1,96,mixture
1918770,1918770,1,96,mixture
798669,798669,1,96,mixture
8014955,8014955,1,96,mixture
2696840,2696840,1,96,mixture
7721296,7721296,1,96,mixture
8868710,8868710,1,96,mixture
6084983,6084983,1,96,mixture
6837277,6837277,1,96,mixture
1064403,1064789,387,96,mixture
6986248,6986248,1,96,mixture
5397471,5397471,1,96,mixture
3112960,3112960,1,96,mixture
8862625,8862625,1,96,mixture
9420279,9420279,1,96,mixture
4785508,4785508,1,96,mixture
2281805,2281805,1,96,mixture
5996025,5996025,1,96,mixture
1009308,1009308,1,96,mixture
4299083,4299083,1,96,mixture
7465561,7465561,1,96,mixture
8292853,8292853,1,96,mixture
9362467,9362467,1,96,mixture
9818208,9818208,1,96,mixture
624110,624110,1,96,mixture
4294506,4294506,1,96,mixture
754331,754331,1,96,mixture
3642577,3643173,597,96,mixture
4937067,4937119,53,96,mixture
2567879,2567879,1,96,mixture
9752001,9752001,1,96,mixture
9166853,9166853,1,96,mixture
9621721,9621721,1,96,mixture
2193759,2193759,1,96,mixture
2753264,2753264,1,96,mixture
1040535,1040535,1,96,mixture
7091292,7091292,1,96,mixture
9884787,9884787,1,96,mixture
6152920,6152920,1,96,mixture
625461,625461,1,96,mixture
3771421,3771421,1,96,mixture
5525548,5525548,1,96,mixture
8158233,8158233,1,96,mixture
1604461,1604578,118,96,mixture
1822450,1822450,1,96,mixture
3927122,3927122,1,96,mixture
3960749,3960780,32,96,mixture
8939841,8939844,4,96,mixture
57105,57105,1,96,mixture
630539,630539,1,96,mixture
7249030,7249030,1,96,mixture
4714378,4714378,1,96,mixture
7516795,7516795,1,96,mixture
955915,955915,1,96,mixture
4524050,4524050,1,96,mixture
3004192,3004655,464,96,mixture
7811020,7811020,1,96,mixture
5519254,5519254,1,96,mixture
3797149,3797149,1,96,mixture
2646405,2646405,1,96,mixture
1986927,1986927,1,96,mixture
3523403,3523403,1,96,mixture
2618760,2618760,1,96,mixture
5901126,5901126,1,96,mixture
565868,565868,1,96,mixture
6941659,6941937,279,96,mixture
1753064,1753064,1,96,mixture
7037541,7037541,1,96,mixture
3150251,3150251,1,96,mixture
856885,856885,1,96,mixture
6710708,6710708,1,96,mixture
1356591,1356591,1,96,mixture
9040673,9040673,1,96,mixture
1970736,1970736,1,96,mixture
3220789,3220789,1,96,mixture
4897884,4897884,1,96,mixture
9536884,9536884,1,96,mixture
9321817,9321817,1,96,mixture
6866332,6866332,1,96,mixture
9092760,9092760,1,96,mixture
2567259,2567259,1,96,mixture
5270333,5270333,1,96,mixture
9117511,9118226,716,96,mixture
1739337,1739337,1,96,mixture
1442085,1442085,1,96,mixture
9676300,9676300,1,96,mixture
7778325,7778325,1,96,mixture
6701495,6701495,1,96,mixture
6475721,6475721,1,96,mixture
3336536,3336536,1,96,mixture
1907043,1907043,1,96,mixture
9046776,9046776,1,96,mixture
855912,855912,1,96,mixture
3825856,3825856,1,96,mixture
1161407,1161407,1,96,mixture
8919459,8919459,1,96,mixture
3271852,3271852,1,96,mixture
4126413,4126413,1,96,mixture
2052908,2052908,1,96,mixture
3739175,3739175,1,96,mixture
649049,649049,1,96,mixture
1396872,1396872,1,96,mixture
5880068,5880068,1,96,mixture
3398020,3398039,20,96,mixture
7706056,7706056,1,96,mixture
7929177,7929177,1,96,mixture
92300,92513,214,96,mixture
7477770,7477770,1,96,mixture
4006304,4006304,1,96,mixture
4185333,4185333,1,96,mixture
2373940,2373940,1,96,mixture
5574669,5575952,1284,96,mixture
4697581,4697581,1,96,mixture
2298422,2298422,1,96,mixture
2794568,2794568,1,96,mixture
3022356,3022356,1,96,mixture
8967008,8967008,1,96,mixture
7047187,7047187,1,96,mixture
3321814,3321814,1,96,mixture
4408202,4408202,1,96,mixture
3409068,3409068,1,96,mixture
6102965,6102965,1,96,mixture
5619350,5619350,1,96,mixture
96395,96395,1,96,mixture
2244157,2244157,1,96,mixture
9279540,9279540,1,96,mixture
1419539,1419539,1,96,mixture
5444967,5444967,1,96,mixture
8438961,8438961,1,96,mixture
4561073,4561073,1,96,mixture
6215169,6215169,1,96,mixture
1811104,1811104,1,96,mixture
4299083,4299083,1,96,mixture
3132360,3132360,1,96,mixture
4391462,4391462,1,96,mixture
5869482,5869482,1,96,mixture
7452114,7452114,1,96,mixture
3846086,3846156,71,96,mixture
1214486,1214486,1,96,mixture
8464892,8464892,1,96,mixture
4479272,4479272,1,96,mixture
1441236,1441236,1,96,mixture
701313,701313,1,96,mixture
3839234,3839234,1,96,mixture
9671881,9671881,1,96,mixture
7061419,7061419,1,96,mixture
2877580,2877580,1,96,mixture
7465561,7465561,1,96,mixture
9492879,9492879,1,96,mixture
5117376,5117376,1,96,mixture
3192429,3192429,1,96,mixture
7092034,7092034,1,96,mixture
9558829,9558829,1,96,mixture
9015502,9015502,1,96,mixture
6745111,6745111,1,96,mixture
7000981,7002064,1084,96,mixture
1880175,1880175,1,96,mixture
1330697,1330697,1,96,mixture
3917829,3917829,1,96,mixture
4844433,4844433,1,96,mixture
8255971,8255971,1,96,mixture
2470335,2470335,1,96,mixture
2082409,2082409,1,96,mixture
207976,207976,1,96,mixture
8154018,8154018,1,96,mixture
9790244,9790244,1,96,mixture
4698863,4698863,1,96,mixture
1893397,1893397,1,96,mixture
7976740,7976740,1,96,mixture
7489768,7489768,1,96,mixture
5776795,5776795,1,96,mixture
9028178,9028178,1,96,mixture
16287,16287,1,96,mixture
4603543,4603685,143,96,mixture
4018101,4018101,1,96,mixture
310323,310323,1,96,mixture
660940,660940,1,96,mixture
2334903,2334903,1,96,mixture
8867897,8867897,1,96,mixture
1147545,1147545,1,96,mixture
4536995,4536995,1,96,mixture
2292097,2292097,1,96,mixture
9009606,9009606,1,96,mixture
1992688,1992792,105,96,mixture
1486513,1486513,1,96,mixture
8409235,8409235,1,96,mixture
1708642,1708642,1,96,mixture
5693611,5693611,1,96,mixture
968838,968838,1,96,mixture
8095498,8095516,19,96,mixture
781694,781694,1,96,mixture
1947702,1947702,1,96,mixture
9305307,9305307,1,96,mixture
9201390,9201390,1,96,mixture
3333280,3333280,1,96,mixture
6327259,6327259,1,96,mixture
3834006,3834006,1,96,mixture
5397560,5397560,1,96,mixture
4373610,4373610,1,96,mixture
1502268,1502268,1,96,mixture
4993120,4993120,1,96,mixture
7370592,7370592,1,96,mixture
9607786,9607786,1,96,mixture
4964192,4964192,1,96,mixture
9403227,9403227,1,96,mixture
6210523,6210523,1,96,mixture
4479035,4479035,1,96,mixture
5942832,5942832,1,96,mixture
6239838,6239838,1,96,mixture
270907,270907,1,96,mixture
1185567,1185567,1,96,mixture
9839784,9839784,1,96,mixture
2727733,2727733,1,96,mixture
604604,604604,1,96,mixture
9279319,9279319,1,96,mixture
1698844,1698844,1,96,mixture
3511825,3511825,1,96,mixture
6239838,6239838,1,96,mixture
8589373,8589373,1,96,mixture
1124004,1124004,1,96,mixture
4402568,4402568,1,96,mixture
2611995,2611995,1,96,mixture
7003142,7003142,1,96,mixture
1796050,1796050,1,96,mixture
4235706,4235706,1,96,mixture
2675979,2675979,1,96,mixture
1795151,1795151,1,96,mixture
2199191,2199191,1,96,mixture
8255971,8255971,1,96,mixture
7597716,7597716,1,96,mixture
7675590,7675590,1,96,mixture
1927927,1927927,1,96,mixture
6168827,6168827,1,96,mixture
4234018,4234018,1,96,mixture
6022910,6022910,1,96,mixture
2548837,2548837,1,96,mixture
4755744,4755744,1,96,mixture
9907490,9907490,1,96,mixture
1013897,1014307,411,96,mixture
6624599,6624599,1,96,mixture
2777330,2777330,1,96,mixture
9437483,9437483,1,96,mixture
6810507,6810507,1,96,mixture
5515866,5515866,1,96,mixture
4168846,4168846,1,96,mixture
4323285,4323285,1,96,mixture
5120574,5120574,1,96,mixture
1629322,1629322,1,96,mixture
5678597,5678597,1,96,mixture
543608,543608,1,96,mixture
9892520,9892520,1,96,mixture
7733575,7733575,1,96,mixture
8881930,8881930,1,96,mixture
3096520,3096520,1,96,mixture
3750002,3750002,1,96,mixture
3263796,3263796,1,96,mixture
19560,19560,1,96,mixture
5584393,5584393,1,96,mixture
9499754,9499774,21,96,mixture
258816,258816,1,96,mixture
1774257,1774257,1,96,mixture
254322,254322,1,96,mixture
1116591,1116591,1,96,mixture
7834314,7834612,299,96,mixture
1391600,1392000,401,96,mixture
6798846,6798846,1,96,mixture
2805244,2805244,1,96,mixture
677323,677323,1,96,mixture
194798,194798,1,96,mixture
3836928,3836928,1,96,mixture
3034809,3034809,1,96,mixture
2575638,2575638,1,96,mixture
5938972,5938972,1,96,mixture
2010217,2010217,1,96,mixture
2440561,2440561,1,96,mixture
3998639,3998639,1,96,mixture
1508686,1508686,1,96,mixture
6448324,6448324,1,96,mixture
8253557,8253557,1,96,mixture
2656356,2656356,1,96,mixture
615648,615648,1,96,mixture
3258627,3258627,1,96,mixture
3794294,3794294,1,96,mixture
5517427,5517427,1,96,mixture
8249672,8251165,1494,96,mixture
2713502,2713502,1,96,mixture
7854034,7854034,1,96,mixture
791829,791829,1,96,mixture
2374459,2374459,1,96,mixture
1970736,1970736,1,96,mixture
5980802,5981014,213,96,mixture
1327293,1327746,454,96,mixture
7520449,7520490,42,96,mixture
7045366,7045366,1,96,mixture
5817091,5817091,1,96,mixture
3394579,3394579,1,96,mixture
6251639,6251639,1,96,mixture
704180,704180,1,96,mixture
5851458,5851458,1,96,mixture
5628293,5628293,1,96,mixture
3961041,3961041,1,96,mixture
2942126,2942184,59,96,mixture
8438853,8438853,1,96,mixture
9880691,9880691,1,96,mixture
6788763,6788763,1,96,mixture
5930138,5930138,1,96,mixture
1318360,1318360,1,96,mixture
4952234,4952234,1,96,mixture
488876,488876,1,96,mixture
3672270,3672270,1,96,mixture
3843425,3843425,1,96,mixture
7760171,7760171,1,96,mixture
8029358,8029358,1,96,mixture
127701,127701,1,96,mixture
7889342,7889342,1,96,mixture
3898990,3898990,1,96,mixture
2408930,2408930,1,96,mixture
4303763,4303960,198,96,mixture
7778596,7778596,1,96,mixture
4345187,4345187,1,96,mixture
3061965,3062027,63,96,mixture
2899842,2900017,176,96,mixture
5380889,5380889,1,96,mixture
7737909,7737909,1,96,mixture
3504032,3504032,1,96,mixture
7521088,7521088,1,96,mixture
4957908,4958428,521,96,mixture
676966,676979,14,96,mixture
3396574,3396574,1,96,mixture
8838762,8838762,1,96,mixture
8939844,8939888,45,96,mixture
6278547,6278547,1,96,mixture
9170643,9170643,1,96,mixture
6899584,6899584,1,96,mixture
1336564,1336696,133,96,mixture
1995078,1995078,1,96,mixture
6660380,6660380,1,96,mixture
6442292,6442292,1,96,mixture
6333067,6333067,1,96,mixture
9596719,9597456,738,96,mixture
5512313,5512313,1,96,mixture
183829,184393,565,96,mixture
1027531,1027531,1,96,mixture
2161332,2161332,1,96,mixture
432743,432743,1,96,mixture
4666378,4666378,1,96,mixture
2581159,2581159,1,96,mixture
6778371,6778371,1,96,mixture
4374183,4374183,1,96,mixture
2053846,2053846,1,96,mixture
613458,613458,1,96,mixture
447650,447650,1,96,mixture
3900121,3900121,1,96,mixture
7142483,7142486,4,96,mixture
2802660,2802660,1,96,mixture
6658607,6658607,1,96,mixture
