obs_start,obs_end,length,iteration,distribution
3654087,3654087,1,97,geom2
6490609,6490609,1,97,geom2
6451950,6451950,1,97,geom2
955915,955915,1,97,geom2
549506,549506,1,97,geom2
3839192,3839234,43,97,geom2
3833005,3833065,61,97,geom2
4065195,4065195,1,97,geom2
9775825,9775825,1,97,geom2
7457190,7457190,1,97,geom2
2028283,2028371,89,97,geom2
2034498,2034498,1,97,geom2
9621444,9621444,1,97,geom2
2072483,2072483,1,97,geom2
4945920,4945920,1,97,geom2
3834006,3834006,1,97,geom2
9520182,9520182,1,97,geom2
5205494,5205494,1,97,geom2
3432487,3432487,1,97,geom2
4056889,4056889,1,97,geom2
9499774,9499774,1,97,geom2
3113225,3113225,1,97,geom2
5606045,5606045,1,97,geom2
2565023,2565023,1,97,geom2
2208552,2208552,1,97,geom2
9423204,9423204,1,97,geom2
9017033,9017033,1,97,geom2
8640159,8640159,1,97,geom2
1712578,1712578,1,97,geom2
2113686,2113686,1,97,geom2
7546730,7546730,1,97,geom2
210642,210642,1,97,geom2
9279319,9279319,1,97,geom2
4837382,4837382,1,97,geom2
8245388,8245388,1,97,geom2
6547132,6547205,74,97,geom2
7559036,7559036,1,97,geom2
7546103,7546103,1,97,geom2
8412087,8412087,1,97,geom2
8904682,8904682,1,97,geom2
9048000,9048000,1,97,geom2
7103592,7103592,1,97,geom2
7474410,7474410,1,97,geom2
7077100,7077100,1,97,geom2
2940402,2940402,1,97,geom2
4832983,4832983,1,97,geom2
1789019,1789019,1,97,geom2
7897616,7897685,70,97,geom2
23361,23361,1,97,geom2
9049970,9049970,1,97,geom2
3657961,3657961,1,97,geom2
813814,813814,1,97,geom2
6581630,6581672,43,97,geom2
9236089,9236089,1,97,geom2
8004790,8004790,1,97,geom2
2618760,2618760,1,97,geom2
4391462,4391462,1,97,geom2
5315170,5315170,1,97,geom2
3461778,3461778,1,97,geom2
6400608,6400660,53,97,geom2
9670829,9670829,1,97,geom2
6800578,6800578,1,97,geom2
7077216,7077216,1,97,geom2
639515,639593,79,97,geom2
276345,276345,1,97,geom2
7270637,7270637,1,97,geom2
166995,166995,1,97,geom2
9817507,9817507,1,97,geom2
6180972,6180972,1,97,geom2
9809291,9809291,1,97,geom2
2581159,2581159,1,97,geom2
1061609,1061656,48,97,geom2
8705696,8705715,20,97,geom2
2991698,2991698,1,97,geom2
6299542,6299586,45,97,geom2
5625902,5625902,1,97,geom2
4160,4160,1,97,geom2
5407888,5407888,1,97,geom2
5969238,5969238,1,97,geom2
9808632,9808632,1,97,geom2
837866,837866,1,97,geom2
6570477,6570489,13,97,geom2
7282670,7282670,1,97,geom2
7383238,7383238,1,97,geom2
6524064,6524064,1,97,geom2
9890796,9890796,1,97,geom2
925278,925278,1,97,geom2
3502801,3502801,1,97,geom2
554645,554645,1,97,geom2
9816003,9816003,1,97,geom2
1942728,1942790,63,97,geom2
4098023,4098023,1,97,geom2
4650964,4650964,1,97,geom2
1443063,1443063,1,97,geom2
9867253,9867253,1,97,geom2
5912587,5912587,1,97,geom2
5589953,5589953,1,97,geom2
9615634,9615634,1,97,geom2
1410132,1410132,1,97,geom2
8171224,8171224,1,97,geom2
8071410,8071410,1,97,geom2
4907148,4907148,1,97,geom2
2395189,2395189,1,97,geom2
4525062,4525062,1,97,geom2
6647276,6647276,1,97,geom2
8473278,8473278,1,97,geom2
3056218,3056218,1,97,geom2
7687194,7687194,1,97,geom2
6828245,6828245,1,97,geom2
7512274,7512274,1,97,geom2
3615975,3615975,1,97,geom2
7456599,7456757,159,97,geom2
1602490,1602490,1,97,geom2
2261823,2261823,1,97,geom2
6515677,6515677,1,97,geom2
5752666,5752666,1,97,geom2
6443449,6443449,1,97,geom2
5910877,5910877,1,97,geom2
1998184,1998184,1,97,geom2
615648,615648,1,97,geom2
3310670,3310670,1,97,geom2
7212932,7212932,1,97,geom2
292881,292881,1,97,geom2
7598840,7598840,1,97,geom2
1521074,1521074,1,97,geom2
9140330,9140330,1,97,geom2
3009620,3009620,1,97,geom2
8769728,8769728,1,97,geom2
3434848,3434848,1,97,geom2
6214145,6214145,1,97,geom2
193755,193755,1,97,geom2
8781280,8781280,1,97,geom2
7771773,7771773,1,97,geom2
2065716,2065716,1,97,geom2
9312140,9312140,1,97,geom2
7020385,7020385,1,97,geom2
6242914,6242914,1,97,geom2
4395480,4395480,1,97,geom2
613321,613321,1,97,geom2
4580941,4580941,1,97,geom2
9087218,9087218,1,97,geom2
8474192,8474192,1,97,geom2
1793162,1793162,1,97,geom2
2181823,2181823,1,97,geom2
1534762,1534762,1,97,geom2
88230,88359,130,97,geom2
2443168,2443168,1,97,geom2
3806539,3806539,1,97,geom2
1996762,1996762,1,97,geom2
3914386,3914386,1,97,geom2
13766,13766,1,97,geom2
6210043,6210043,1,97,geom2
28634,28634,1,97,geom2
4069180,4069180,1,97,geom2
2605953,2605953,1,97,geom2
8840651,8840734,84,97,geom2
4518770,4518770,1,97,geom2
5991615,5991615,1,97,geom2
4555983,4555983,1,97,geom2
5052720,5052720,1,97,geom2
480322,480322,1,97,geom2
3023798,3023798,1,97,geom2
7425419,7425419,1,97,geom2
7931481,7931481,1,97,geom2
5367611,5367611,1,97,geom2
5318633,5318633,1,97,geom2
7456599,7456599,1,97,geom2
5197294,5197294,1,97,geom2
7349132,7349132,1,97,geom2
8957452,8957452,1,97,geom2
7230041,7230041,1,97,geom2
6430972,6430972,1,97,geom2
3409068,3409068,1,97,geom2
2960803,2960803,1,97,geom2
9106296,9106296,1,97,geom2
1496959,1496959,1,97,geom2
7062700,7062700,1,97,geom2
2887262,2887262,1,97,geom2
2374399,2374459,61,97,geom2
4790218,4790218,1,97,geom2
6775729,6775729,1,97,geom2
4040332,4040332,1,97,geom2
9818208,9818208,1,97,geom2
1900632,1900632,1,97,geom2
9325530,9325530,1,97,geom2
5859627,5859627,1,97,geom2
7820712,7820712,1,97,geom2
8344024,8344024,1,97,geom2
9848356,9848356,1,97,geom2
7171525,7171525,1,97,geom2
5068170,5068321,152,97,geom2
3460918,3460918,1,97,geom2
4636044,4636044,1,97,geom2
8133098,8133098,1,97,geom2
8444175,8444175,1,97,geom2
8322405,8322405,1,97,geom2
2911447,2911447,1,97,geom2
1492973,1492973,1,97,geom2
9660416,9660416,1,97,geom2
7092657,7092657,1,97,geom2
3053642,3053642,1,97,geom2
4604776,4604776,1,97,geom2
1576213,1576213,1,97,geom2
6423575,6423575,1,97,geom2
740313,740313,1,97,geom2
4329440,4329440,1,97,geom2
458860,458860,1,97,geom2
1555763,1555763,1,97,geom2
7457647,7457647,1,97,geom2
749739,749739,1,97,geom2
204023,204023,1,97,geom2
2740668,2740668,1,97,geom2
4693253,4693253,1,97,geom2
3476877,3476877,1,97,geom2
3604608,3604608,1,97,geom2
2379131,2379131,1,97,geom2
5650116,5650116,1,97,geom2
1322001,1322001,1,97,geom2
5268260,5268260,1,97,geom2
5470898,5470898,1,97,geom2
977859,977885,27,97,geom2
4593195,4593195,1,97,geom2
6044122,6044122,1,97,geom2
6570023,6570023,1,97,geom2
5177326,5177326,1,97,geom2
5671114,5671114,1,97,geom2
8845809,8845809,1,97,geom2
4629340,4629340,1,97,geom2
5088185,5088185,1,97,geom2
5207387,5207387,1,97,geom2
788109,788109,1,97,geom2
6411054,6411054,1,97,geom2
5805698,5805698,1,97,geom2
7333895,7333895,1,97,geom2
100389,100389,1,97,geom2
3578608,3578608,1,97,geom2
7199583,7199583,1,97,geom2
9708476,9708476,1,97,geom2
8432976,8432976,1,97,geom2
6877212,6877212,1,97,geom2
8357538,8357538,1,97,geom2
7040061,7040061,1,97,geom2
8173835,8173835,1,97,geom2
5505766,5505766,1,97,geom2
9304493,9304493,1,97,geom2
5061615,5061615,1,97,geom2
7550785,7550785,1,97,geom2
9001618,9001618,1,97,geom2
5337331,5337331,1,97,geom2
3285369,3285369,1,97,geom2
9106296,9106296,1,97,geom2
4698863,4698863,1,97,geom2
7188893,7188893,1,97,geom2
6060512,6060512,1,97,geom2
510645,510645,1,97,geom2
9010434,9010434,1,97,geom2
9696033,9696033,1,97,geom2
8957901,8957901,1,97,geom2
3113558,3113558,1,97,geom2
8095516,8095649,134,97,geom2
5109155,5109155,1,97,geom2
5882039,5882039,1,97,geom2
1222626,1222626,1,97,geom2
7545255,7545255,1,97,geom2
1719221,1719221,1,97,geom2
7326881,7326881,1,97,geom2
1054708,1054708,1,97,geom2
5794576,5794576,1,97,geom2
702559,702559,1,97,geom2
9742049,9742049,1,97,geom2
7243188,7243193,6,97,geom2
4833543,4833543,1,97,geom2
9389327,9389327,1,97,geom2
9040218,9040218,1,97,geom2
4668389,4668409,21,97,geom2
3947841,3947841,1,97,geom2
7975275,7975275,1,97,geom2
1941285,1941285,1,97,geom2
1649506,1649506,1,97,geom2
5512313,5512313,1,97,geom2
8476505,8476505,1,97,geom2
7151508,7151508,1,97,geom2
963356,963356,1,97,geom2
802217,802217,1,97,geom2
4884275,4884275,1,97,geom2
2650836,2650836,1,97,geom2
5050865,5050865,1,97,geom2
7599348,7599348,1,97,geom2
1951490,1951490,1,97,geom2
9893250,9893250,1,97,geom2
6285956,6285956,1,97,geom2
7386350,7386350,1,97,geom2
3531091,3531091,1,97,geom2
3855486,3855486,1,97,geom2
3036172,3036172,1,97,geom2
9973877,9973877,1,97,geom2
7731592,7731592,1,97,geom2
4941565,4941565,1,97,geom2
8615214,8615214,1,97,geom2
6693202,6693202,1,97,geom2
667858,667858,1,97,geom2
1118912,1118912,1,97,geom2
3394462,3394579,118,97,geom2
2817449,2817449,1,97,geom2
4179932,4179932,1,97,geom2
9531166,9531166,1,97,geom2
2364588,2364588,1,97,geom2
4806995,4806995,1,97,geom2
4831118,4831118,1,97,geom2
7284750,7284750,1,97,geom2
8693525,8693525,1,97,geom2
1917986,1917986,1,97,geom2
7723912,7723912,1,97,geom2
9030274,9030274,1,97,geom2
9349297,9349297,1,97,geom2
3672270,3672270,1,97,geom2
3409068,3409068,1,97,geom2
8111484,8111484,1,97,geom2
8185935,8185935,1,97,geom2
6909440,6909440,1,97,geom2
775042,775042,1,97,geom2
706115,706115,1,97,geom2
7765175,7765175,1,97,geom2
2877580,2877580,1,97,geom2
740953,740953,1,97,geom2
425923,425923,1,97,geom2
3030653,3030653,1,97,geom2
1080220,1080220,1,97,geom2
2661588,2661588,1,97,geom2
8782946,8782946,1,97,geom2
6624599,6624599,1,97,geom2
5289982,5289982,1,97,geom2
783802,783802,1,97,geom2
2349996,2349996,1,97,geom2
8805587,8805587,1,97,geom2
7476373,7476373,1,97,geom2
3525305,3525305,1,97,geom2
3645920,3645939,20,97,geom2
4238743,4238743,1,97,geom2
3657780,3657780,1,97,geom2
3032159,3032159,1,97,geom2
862794,862794,1,97,geom2
9803795,9803795,1,97,geom2
8678069,8678069,1,97,geom2
8265353,8265353,1,97,geom2
191441,191441,1,97,geom2
5169904,5169904,1,97,geom2
796160,796160,1,97,geom2
6519058,6519058,1,97,geom2
4351283,4351283,1,97,geom2
5603940,5603940,1,97,geom2
79201,79201,1,97,geom2
4931119,4931119,1,97,geom2
859124,859124,1,97,geom2
4950032,4950121,90,97,geom2
5500403,5500403,1,97,geom2
7986407,7986407,1,97,geom2
7885021,7885021,1,97,geom2
6026727,6026727,1,97,geom2
4956580,4956580,1,97,geom2
10283,10283,1,97,geom2
5120574,5120574,1,97,geom2
5194954,5194954,1,97,geom2
5727668,5727668,1,97,geom2
9961476,9961476,1,97,geom2
3204368,3204368,1,97,geom2
8143267,8143267,1,97,geom2
2301289,2301289,1,97,geom2
543316,543316,1,97,geom2
8435444,8435444,1,97,geom2
2601281,2601281,1,97,geom2
2581159,2581159,1,97,geom2
849445,849658,214,97,geom2
2302294,2302294,1,97,geom2
1010847,1010847,1,97,geom2
334653,334729,77,97,geom2
2876703,2876703,1,97,geom2
9733661,9733661,1,97,geom2
6671003,6671003,1,97,geom2
2133753,2133753,1,97,geom2
1775345,1775345,1,97,geom2
2642752,2642752,1,97,geom2
8244926,8244926,1,97,geom2
4058319,4058405,87,97,geom2
3901086,3901086,1,97,geom2
6210043,6210043,1,97,geom2
2781288,2781288,1,97,geom2
9006181,9006181,1,97,geom2
3019195,3019195,1,97,geom2
9203698,9203698,1,97,geom2
2111500,2111500,1,97,geom2
5136925,5136925,1,97,geom2
4343674,4343674,1,97,geom2
9424543,9424543,1,97,geom2
3555185,3555185,1,97,geom2
8365963,8365963,1,97,geom2
8436438,8436438,1,97,geom2
4877421,4877421,1,97,geom2
6193782,6193782,1,97,geom2
4574595,4574694,100,97,geom2
2150528,2150528,1,97,geom2
1597721,1597721,1,97,geom2
446140,446140,1,97,geom2
1503000,1503000,1,97,geom2
5619143,5619143,1,97,geom2
2509480,2509480,1,97,geom2
2858583,2858583,1,97,geom2
6778619,6778619,1,97,geom2
3239043,3239043,1,97,geom2
91315,91315,1,97,geom2
3137391,3137391,1,97,geom2
8591086,8591086,1,97,geom2
9786723,9786723,1,97,geom2
4966729,4966734,6,97,geom2
6856606,6856606,1,97,geom2
2337648,2337648,1,97,geom2
8801257,8801257,1,97,geom2
16287,16287,1,97,geom2
7464047,7464047,1,97,geom2
321408,321408,1,97,geom2
8315178,8315178,1,97,geom2
9811203,9811203,1,97,geom2
3618881,3618881,1,97,geom2
9406817,9406817,1,97,geom2
2379757,2379757,1,97,geom2
764195,764195,1,97,geom2
5380889,5380889,1,97,geom2
3867636,3867664,29,97,geom2
7906097,7906097,1,97,geom2
6798040,6798040,1,97,geom2
2921190,2921190,1,97,geom2
2175711,2175711,1,97,geom2
4143955,4143955,1,97,geom2
3885756,3885756,1,97,geom2
1565254,1565254,1,97,geom2
751308,751308,1,97,geom2
6476556,6476573,18,97,geom2
7937095,7937095,1,97,geom2
3205846,3205846,1,97,geom2
2887122,2887262,141,97,geom2
8198318,8198318,1,97,geom2
9144090,9144090,1,97,geom2
2813966,2813966,1,97,geom2
6140988,6140988,1,97,geom2
4357554,4357554,1,97,geom2
6460136,6460136,1,97,geom2
7748344,7748344,1,97,geom2
190509,190509,1,97,geom2
1909917,1909917,1,97,geom2
7041416,7041416,1,97,geom2
2072483,2072483,1,97,geom2
7463815,7463815,1,97,geom2
1534888,1534888,1,97,geom2
7043568,7043568,1,97,geom2
5088185,5088185,1,97,geom2
3847868,3847868,1,97,geom2
8006458,8006458,1,97,geom2
682710,682710,1,97,geom2
7212932,7212932,1,97,geom2
3529714,3529714,1,97,geom2
1587943,1587943,1,97,geom2
6030536,6030536,1,97,geom2
8314608,8314608,1,97,geom2
1534762,1534762,1,97,geom2
1953492,1953492,1,97,geom2
9260734,9260734,1,97,geom2
3562445,3562445,1,97,geom2
910821,910821,1,97,geom2
7029977,7029977,1,97,geom2
1398174,1398174,1,97,geom2
5633637,5633637,1,97,geom2
7627854,7627854,1,97,geom2
9581801,9581801,1,97,geom2
2643925,2643925,1,97,geom2
9829287,9829287,1,97,geom2
8728271,8728271,1,97,geom2
9932547,9932547,1,97,geom2
9651302,9651302,1,97,geom2
6619615,6619615,1,97,geom2
5833641,5833641,1,97,geom2
8672541,8672541,1,97,geom2
4806995,4806995,1,97,geom2
3422271,3422271,1,97,geom2
2451096,2451096,1,97,geom2
9040552,9040552,1,97,geom2
7885021,7885021,1,97,geom2
9653598,9653598,1,97,geom2
2398,2459,62,97,geom2
7331004,7331004,1,97,geom2
8294819,8294819,1,97,geom2
2360516,2360521,6,97,geom2
9131643,9131643,1,97,geom2
1816766,1816766,1,97,geom2
8955215,8955215,1,97,geom2
1008352,1008352,1,97,geom2
4238743,4238743,1,97,geom2
9178715,9178715,1,97,geom2
1853998,1853998,1,97,geom2
5138596,5138596,1,97,geom2
3772415,3772415,1,97,geom2
1998184,1998184,1,97,geom2
5667642,5667642,1,97,geom2
6801434,6801434,1,97,geom2
1313203,1313203,1,97,geom2
9817146,9817146,1,97,geom2
6540651,6540651,1,97,geom2
2274825,2274825,1,97,geom2
7783180,7783180,1,97,geom2
3993553,3993916,364,97,geom2
4956730,4956730,1,97,geom2
7827300,7827300,1,97,geom2
5580457,5580457,1,97,geom2
9257596,9257596,1,97,geom2
8357538,8357538,1,97,geom2
8160026,8160026,1,97,geom2
1309727,1309727,1,97,geom2
1360713,1360713,1,97,geom2
1489269,1489269,1,97,geom2
8199694,8199743,50,97,geom2
5633637,5633637,1,97,geom2
6932865,6932865,1,97,geom2
5600026,5600026,1,97,geom2
6652065,6652065,1,97,geom2
2687964,2687964,1,97,geom2
9430782,9430782,1,97,geom2
2860701,2860701,1,97,geom2
915362,915438,77,97,geom2
3758995,3758995,1,97,geom2
6894388,6894388,1,97,geom2
8156468,8156470,3,97,geom2
1591525,1591525,1,97,geom2
5104567,5104666,100,97,geom2
4829926,4829926,1,97,geom2
8365792,8365792,1,97,geom2
5636406,5636406,1,97,geom2
5157111,5157111,1,97,geom2
989466,989466,1,97,geom2
6601603,6601603,1,97,geom2
8330980,8330980,1,97,geom2
3736503,3736503,1,97,geom2
4840600,4840600,1,97,geom2
9933037,9933037,1,97,geom2
8269530,8269530,1,97,geom2
1500881,1500881,1,97,geom2
9709706,9709706,1,97,geom2
9816003,9816003,1,97,geom2
755776,755776,1,97,geom2
3923826,3923826,1,97,geom2
4059064,4059064,1,97,geom2
2488645,2488645,1,97,geom2
8391209,8391209,1,97,geom2
1504780,1504780,1,97,geom2
3300338,3300338,1,97,geom2
9939520,9939520,1,97,geom2
4351793,4351793,1,97,geom2
7536761,7536761,1,97,geom2
1567142,1567142,1,97,geom2
8479597,8479597,1,97,geom2
8270444,8270444,1,97,geom2
2038203,2038383,181,97,geom2
3386068,3386068,1,97,geom2
5813813,5813813,1,97,geom2
2665289,2665289,1,97,geom2
270282,270282,1,97,geom2
4840212,4840212,1,97,geom2
3058643,3058643,1,97,geom2
3452870,3452870,1,97,geom2
400675,400675,1,97,geom2
9527436,9527436,1,97,geom2
2976011,2976059,49,97,geom2
9578841,9578841,1,97,geom2
4860920,4860920,1,97,geom2
9696033,9696033,1,97,geom2
391250,391250,1,97,geom2
7349132,7349132,1,97,geom2
2958955,2958955,1,97,geom2
3593293,3593293,1,97,geom2
1394890,1394890,1,97,geom2
3806539,3806539,1,97,geom2
4242199,4242199,1,97,geom2
1625386,1625386,1,97,geom2
9607055,9607055,1,97,geom2
114060,114060,1,97,geom2
5820414,5820414,1,97,geom2
3106375,3106375,1,97,geom2
102742,102769,28,97,geom2
1429229,1429249,21,97,geom2
9082808,9082808,1,97,geom2
9691097,9691097,1,97,geom2
5471567,5471567,1,97,geom2
8312469,8312469,1,97,geom2
7732521,7732521,1,97,geom2
9574716,9574716,1,97,geom2
926767,926767,1,97,geom2
5718329,5718336,8,97,geom2
2451377,2451377,1,97,geom2
1253593,1253593,1,97,geom2
5504337,5504427,91,97,geom2
6885154,6885154,1,97,geom2
8930129,8930129,1,97,geom2
8090546,8090546,1,97,geom2
7399631,7399631,1,97,geom2
2142585,2142596,12,97,geom2
5992302,5992302,1,97,geom2
7077100,7077216,117,97,geom2
4129957,4129957,1,97,geom2
8436987,8437145,159,97,geom2
5579871,5579871,1,97,geom2
5722144,5722144,1,97,geom2
5816492,5816492,1,97,geom2
7100584,7100584,1,97,geom2
7085615,7085615,1,97,geom2
9312940,9312940,1,97,geom2
6577446,6577446,1,97,geom2
4578241,4578241,1,97,geom2
3616147,3616147,1,97,geom2
2971879,2971879,1,97,geom2
3826451,3826451,1,97,geom2
2604327,2604327,1,97,geom2
1849468,1849468,1,97,geom2
3367455,3367509,55,97,geom2
7849004,7849004,1,97,geom2
9491441,9491441,1,97,geom2
8650103,8650103,1,97,geom2
5188487,5188487,1,97,geom2
3669814,3669814,1,97,geom2
5901376,5901376,1,97,geom2
3923596,3923596,1,97,geom2
1012322,1012322,1,97,geom2
5883870,5883870,1,97,geom2
9560798,9560798,1,97,geom2
3721886,3721886,1,97,geom2
5991615,5991615,1,97,geom2
7927820,7927820,1,97,geom2
5305585,5305585,1,97,geom2
1917986,1917986,1,97,geom2
766109,766109,1,97,geom2
1181590,1181590,1,97,geom2
7210158,7210164,7,97,geom2
1130113,1130113,1,97,geom2
2435379,2435379,1,97,geom2
1379639,1379639,1,97,geom2
6816453,6816453,1,97,geom2
7487242,7487242,1,97,geom2
2247978,2247978,1,97,geom2
7924884,7924884,1,97,geom2
8130864,8130864,1,97,geom2
4391401,4391401,1,97,geom2
7862546,7862546,1,97,geom2
7525008,7525008,1,97,geom2
2673636,2673636,1,97,geom2
2111349,2111349,1,97,geom2
6554942,6554942,1,97,geom2
7085615,7085615,1,97,geom2
6647324,6647324,1,97,geom2
7416592,7416592,1,97,geom2
9953162,9953162,1,97,geom2
4727020,4727020,1,97,geom2
2667578,2667578,1,97,geom2
6698397,6698397,1,97,geom2
924143,924143,1,97,geom2
5736530,5736530,1,97,geom2
4570681,4570681,1,97,geom2
8034748,8034748,1,97,geom2
2624256,2624256,1,97,geom2
6605274,6605274,1,97,geom2
6265086,6265086,1,97,geom2
1553267,1553267,1,97,geom2
1621262,1621262,1,97,geom2
836310,836431,122,97,geom2
3223313,3223313,1,97,geom2
9203698,9203698,1,97,geom2
8676544,8676544,1,97,geom2
975164,975164,1,97,geom2
3849983,3849983,1,97,geom2
4193425,4193425,1,97,geom2
4984432,4984432,1,97,geom2
547321,547321,1,97,geom2
9142626,9142647,22,97,geom2
2122795,2122795,1,97,geom2
2796381,2796381,1,97,geom2
9092760,9092760,1,97,geom2
6449580,6449580,1,97,geom2
4860920,4860920,1,97,geom2
6239838,6239838,1,97,geom2
6630554,6630554,1,97,geom2
5204501,5204501,1,97,geom2
3942562,3942562,1,97,geom2
5583746,5583746,1,97,geom2
3009029,3009029,1,97,geom2
1487658,1487658,1,97,geom2
1422691,1422691,1,97,geom2
7542382,7542382,1,97,geom2
1927533,1927533,1,97,geom2
706115,706115,1,97,geom2
103233,103233,1,97,geom2
1778637,1778637,1,97,geom2
4847287,4847353,67,97,geom2
9171483,9171483,1,97,geom2
6447138,6447138,1,97,geom2
9474326,9474326,1,97,geom2
1747326,1747326,1,97,geom2
271345,271345,1,97,geom2
3011473,3011473,1,97,geom2
1349361,1349392,32,97,geom2
4794439,4794439,1,97,geom2
7422772,7422772,1,97,geom2
9769782,9769782,1,97,geom2
3264617,3264617,1,97,geom2
497690,497690,1,97,geom2
6237036,6237036,1,97,geom2
7310694,7310694,1,97,geom2
2899842,2899842,1,97,geom2
787253,787253,1,97,geom2
1889674,1889674,1,97,geom2
3890697,3890697,1,97,geom2
7268193,7268224,32,97,geom2
8985734,8985734,1,97,geom2
3721998,3721998,1,97,geom2
4837571,4837571,1,97,geom2
1355372,1355396,25,97,geom2
8761414,8761414,1,97,geom2
4324091,4324091,1,97,geom2
2958955,2958955,1,97,geom2
202475,202475,1,97,geom2
8318656,8318656,1,97,geom2
5853657,5853657,1,97,geom2
2885466,2885466,1,97,geom2
6041179,6041179,1,97,geom2
7275555,7275555,1,97,geom2
702734,702734,1,97,geom2
8061205,8061205,1,97,geom2
270282,270282,1,97,geom2
7336646,7336646,1,97,geom2
985285,985285,1,97,geom2
996392,996392,1,97,geom2
972587,972587,1,97,geom2
2785156,2785156,1,97,geom2
9870040,9870040,1,97,geom2
204023,204023,1,97,geom2
5501499,5501499,1,97,geom2
3292712,3292712,1,97,geom2
4238968,4238968,1,97,geom2
4533123,4533123,1,97,geom2
5274177,5274177,1,97,geom2
3075830,3075830,1,97,geom2
2468852,2468852,1,97,geom2
7188893,7188893,1,97,geom2
2958768,2958768,1,97,geom2
3555185,3555185,1,97,geom2
1471469,1471469,1,97,geom2
9111403,9111403,1,97,geom2
579856,579856,1,97,geom2
4574595,4574595,1,97,geom2
357386,357386,1,97,geom2
8511411,8511411,1,97,geom2
1830758,1830758,1,97,geom2
2076599,2076599,1,97,geom2
1603060,1603060,1,97,geom2
4550342,4550342,1,97,geom2
6770942,6770942,1,97,geom2
5791202,5791202,1,97,geom2
8784098,8784117,20,97,geom2
6061805,6061805,1,97,geom2
6355660,6355660,1,97,geom2
2949137,2949137,1,97,geom2
8039759,8039759,1,98,geom2
8698503,8698503,1,98,geom2
1996762,1996762,1,98,geom2
1486094,1486094,1,98,geom2
520662,520662,1,98,geom2
9848572,9848572,1,98,geom2
6619615,6619615,1,98,geom2
4462865,4462865,1,98,geom2
6517066,6517066,1,98,geom2
7972613,7972613,1,98,geom2
8409235,8409235,1,98,geom2
2709809,2709809,1,98,geom2
5464778,5464778,1,98,geom2
5179222,5179222,1,98,geom2
2618018,2618079,62,98,geom2
3025743,3025743,1,98,geom2
8469576,8469576,1,98,geom2
2559711,2559711,1,98,geom2
8321786,8321786,1,98,geom2
4497358,4497358,1,98,geom2
2851648,2851648,1,98,geom2
539351,539351,1,98,geom2
3953179,3953179,1,98,geom2
8356117,8356117,1,98,geom2
6257800,6257800,1,98,geom2
7424255,7424255,1,98,geom2
9005772,9005772,1,98,geom2
8497688,8497688,1,98,geom2
6392429,6392429,1,98,geom2
7869120,7869120,1,98,geom2
4408202,4408202,1,98,geom2
7018310,7018310,1,98,geom2
31494,31494,1,98,geom2
5439553,5439553,1,98,geom2
1151797,1151797,1,98,geom2
4610874,4610874,1,98,geom2
3758223,3758223,1,98,geom2
8191079,8191079,1,98,geom2
8911908,8911908,1,98,geom2
8066754,8066754,1,98,geom2
3518626,3518626,1,98,geom2
6535774,6535774,1,98,geom2
1024987,1024987,1,98,geom2
6941760,6941760,1,98,geom2
5212962,5212962,1,98,geom2
6734787,6734787,1,98,geom2
4792700,4792700,1,98,geom2
2963851,2963851,1,98,geom2
3400268,3400268,1,98,geom2
6062722,6062808,87,98,geom2
5052265,5052265,1,98,geom2
2193947,2193947,1,98,geom2
5592551,5592551,1,98,geom2
9947975,9947975,1,98,geom2
433851,433851,1,98,geom2
6420533,6420533,1,98,geom2
6753799,6753799,1,98,geom2
4956300,4956300,1,98,geom2
5751694,5751694,1,98,geom2
3935591,3935591,1,98,geom2
3418372,3418372,1,98,geom2
8133098,8133128,31,98,geom2
2906229,2906229,1,98,geom2
5522177,5522258,82,98,geom2
1927769,1927769,1,98,geom2
123686,123686,1,98,geom2
3374244,3374244,1,98,geom2
8352905,8352905,1,98,geom2
2082409,2082409,1,98,geom2
6136573,6136573,1,98,geom2
8428529,8428529,1,98,geom2
9613863,9613863,1,98,geom2
7508037,7508037,1,98,geom2
8567154,8567154,1,98,geom2
7783101,7783101,1,98,geom2
1826412,1826412,1,98,geom2
3836298,3836298,1,98,geom2
9719866,9719866,1,98,geom2
7905300,7905300,1,98,geom2
3443900,3443900,1,98,geom2
8319081,8319112,32,98,geom2
5827988,5827988,1,98,geom2
3859740,3859740,1,98,geom2
9015701,9015701,1,98,geom2
111654,111654,1,98,geom2
7518395,7518395,1,98,geom2
3501444,3501560,117,98,geom2
4406452,4406452,1,98,geom2
4729409,4729409,1,98,geom2
6487050,6487050,1,98,geom2
833179,833179,1,98,geom2
1276954,1276954,1,98,geom2
7131709,7131709,1,98,geom2
7243188,7243193,6,98,geom2
9347263,9347263,1,98,geom2
23361,23361,1,98,geom2
5668105,5668105,1,98,geom2
911583,911583,1,98,geom2
3960780,3960780,1,98,geom2
9649234,9649234,1,98,geom2
4518770,4518770,1,98,geom2
5559537,5559569,33,98,geom2
7382972,7382972,1,98,geom2
2181823,2181823,1,98,geom2
5578380,5578380,1,98,geom2
9134205,9134250,46,98,geom2
4279776,4279793,18,98,geom2
3656766,3656766,1,98,geom2
8478322,8478322,1,98,geom2
1803753,1803753,1,98,geom2
4280418,4280418,1,98,geom2
6694775,6694775,1,98,geom2
3795070,3795070,1,98,geom2
7066082,7066082,1,98,geom2
1895370,1895370,1,98,geom2
2226346,2226346,1,98,geom2
1780576,1780576,1,98,geom2
2637116,2637116,1,98,geom2
1775230,1775230,1,98,geom2
